cue,pos_cue,pos_feature,pos_translated,a1,a2
mountains,noun,noun,noun,none,none
mountains,noun,noun,noun,numbers,none
mountains,noun,adjective,noun,characteristic,none
mountains,noun,adjective,adjective,person_object,none
mouse,noun,noun,noun,none,none
mouse,noun,noun,noun,numbers,none
mouse,noun,adjective,adjective,none,none
mouse,noun,noun,verb,person_object,none
mouse,noun,noun,verb,person_object,numbers
mouse,noun,verb,verb,none,none
mouse,noun,verb,noun,characteristic,none
mouse,noun,verb,noun,numbers,none
mouse,noun,adjective,noun,actions_process,none
mouse,noun,other,other,none,none
mouse,noun,adjective,noun,characteristic,none
mouse,noun,verb,other,third_person,none
mouse,noun,adjective,adjective,magnitude,none
mouse,noun,verb,noun,third_person,none
mouse,noun,verb,noun,past_tense,none
mouse,noun,noun,adjective,numbers,none
mouse_computer,noun,noun,noun,none,none
mouse_computer,noun,noun,noun,numbers,none
mouse_computer,noun,noun,verb,person_object,numbers
mouse_computer,noun,verb,verb,present_participle,none
mouse_computer,noun,verb,noun,present_participle,none
mouse_computer,noun,verb,verb,past_tense,none
mouse_computer,noun,adjective,adjective,none,none
mouse_computer,noun,other,other,none,none
mousse,noun,noun,noun,none,none
mousse,noun,adjective,noun,characteristic,none
mousse,noun,noun,verb,person_object,none
mousse,noun,noun,noun,numbers,none
mousse,noun,noun,noun,present_participle,none
mousse,noun,verb,noun,characteristic,none
mousse,noun,adjective,adjective,none,none
mousse,noun,noun,adjective,numbers,none
mouth,noun,noun,noun,none,none
mouth,noun,adjective,adjective,none,none
mouth,noun,verb,verb,none,none
move,verb,noun,noun,actions_process,none
move,verb,noun,noun,none,none
move,verb,other,other,none,none
move,verb,noun,noun,slang,none
move,verb,verb,verb,none,none
move,verb,noun,adjective,actions_process,none
move,verb,adjective,adjective,none,none
move,verb,noun,adjective,numbers,none
move,verb,adjective,noun,actions_process,characteristic
move,verb,noun,verb,actions_process,none
move,verb,noun,verb,time,none
movement,noun,noun,noun,none,none
movement,noun,noun,noun,present_participle,none
movement,noun,verb,verb,none,none
movement,noun,verb,verb,present_participle,none
movement,noun,noun,verb,present_participle,none
movement,noun,verb,noun,present_participle,none
movie,noun,verb,noun,past_tense,none
movie,noun,verb,noun,present_participle,none
movie,noun,noun,noun,actions_process,none
movie,noun,noun,noun,person_object,numbers
movie,noun,noun,noun,numbers,none
movie,noun,noun,noun,none,none
movie,noun,verb,verb,past_tense,none
movie,noun,verb,verb,present_participle,none
movie,noun,noun,verb,actions_process,none
movie,noun,verb,verb,none,none
movie,noun,verb,verb,characteristic,none
movie,noun,verb,verb,third_person,none
movie,noun,adjective,noun,characteristic,characteristic
mow,verb,noun,noun,none,none
mow,verb,noun,noun,numbers,none
mow,verb,noun,noun,person_object,none
mow,verb,verb,noun,present_participle,none
mow,verb,other,other,none,none
mow,verb,verb,verb,none,none
mow,verb,verb,verb,past_tense,none
mow,verb,noun,verb,third_person,none
mower,noun,noun,noun,none,none
mower,noun,noun,noun,numbers,none
mower,noun,noun,noun,person_object,none
mower,noun,verb,noun,present_participle,none
mower,noun,verb,verb,none,none
mower,noun,verb,verb,present_participle,none
mower,noun,verb,verb,third_person,none
much,adjective,noun,noun,none,none
much,adjective,adjective,noun,characteristic,none
much,adjective,adjective,adjective,none,none
much,adjective,adjective,adjective,person_object,none
mud,noun,adjective,adjective,none,none
mud,noun,noun,noun,none,none
mud,noun,adjective,noun,characteristic,none
muffin,noun,verb,verb,none,none
muffin,noun,adjective,verb,past_tense,none
muffin,noun,noun,verb,person_object,characteristic
muffin,noun,noun,noun,none,none
muffin,noun,verb,noun,characteristic,none
muffin,noun,adjective,noun,actions_process,none
muffin,noun,adjective,adjective,none,none
muffin,noun,noun,adjective,numbers,none
mug,noun,adjective,adjective,none,none
mug,noun,noun,noun,none,none
mug,noun,noun,verb,person_object,none
mug,noun,noun,verb,present_participle,none
mug,noun,noun,verb,numbers,none
mug,noun,noun,noun,present_participle,none
mug,noun,noun,noun,actions_process,none
mug,noun,verb,verb,present_participle,none
mug,noun,noun,noun,numbers,none
mule,noun,noun,noun,none,none
mule,noun,noun,noun,numbers,none
multiply,verb,verb,verb,none,none
multiply,verb,noun,verb,characteristic,none
multiply,verb,noun,noun,none,none
multiply,verb,verb,noun,third_person,none
multiply,verb,verb,noun,present_participle,none
multiply,verb,noun,noun,characteristic,none
multiply,verb,adjective,noun,characteristic,none
multiply,verb,adjective,adjective,none,none
multiply,verb,noun,noun,numbers,none
mummy,noun,noun,noun,none,none
mummy,noun,verb,noun,actions_process,none
mummy,noun,adjective,adjective,none,none
mummy,noun,adjective,noun,person_object,none
mummy,noun,noun,noun,numbers,none
mummy,noun,noun,verb,actions_process,none
mummy,noun,noun,verb,characteristic,numbers
mummy,noun,verb,verb,past_tense,none
mummy,noun,verb,verb,present_participle,none
munch,verb,noun,noun,none,none
munch,verb,verb,verb,none,none
munch,verb,verb,verb,present_participle,none
munch,verb,noun,noun,present_participle,none
munch,verb,adjective,noun,actions_process,none
munch,verb,verb,noun,present_participle,none
munch,verb,verb,noun,third_person,none
murder,noun,noun,noun,actions_process,none
murder,noun,noun,noun,none,none
murder,noun,adjective,adjective,none,none
murder,noun,verb,verb,none,none
murder,noun,noun,adjective,numbers,none
murder,noun,adjective,adjective,characteristic,none
murder,noun,adjective,noun,actions_process,characteristic
murder,noun,adjective,adjective,not,characteristic
murder,noun,other,other,none,none
murderer,noun,verb,verb,numbers,none
murderer,noun,verb,verb,past_tense,none
murderer,noun,noun,noun,none,none
murderer,noun,adjective,noun,person_object,none
murderer,noun,verb,verb,none,none
murderer,noun,noun,verb,person_object,none
murderer,noun,verb,verb,present_participle,none
murderer,noun,verb,verb,third_person,none
murderer,noun,verb,noun,past_tense,none
murderer,noun,verb,noun,present_participle,none
murderer,noun,noun,noun,third_person,none
murderer,noun,noun,noun,numbers,none
murderer,noun,adjective,noun,characteristic,none
murderer,noun,adjective,noun,not,characteristic
muscle,noun,adjective,adjective,none,none
muscle,noun,adjective,adjective,magnitude,none
muscle,noun,adjective,noun,characteristic,none
muscle,noun,noun,noun,none,none
muscle,noun,verb,verb,none,none
muscle,noun,adjective,verb,person_object,none
muscle,noun,noun,verb,person_object,numbers
muscle,noun,noun,verb,present_participle,none
muscle,noun,verb,verb,past_tense,none
muscle,noun,noun,verb,actions_process,none
muscle,noun,verb,noun,present_participle,none
mushroom,noun,other,other,none,none
mushroom,noun,noun,noun,none,none
mushroom,noun,adjective,adjective,none,none
mushroom,noun,noun,noun,numbers,none
mushroom,noun,noun,noun,present_participle,none
mushroom,noun,verb,noun,characteristic,none
mushroom,noun,adjective,noun,actions_process,none
mushroom,noun,verb,verb,none,none
mushroom,noun,verb,verb,third_person,none
mushroom,noun,adjective,noun,characteristic,none
mushroom,noun,noun,noun,third_person,none
music,noun,noun,noun,none,none
music,noun,adjective,noun,characteristic,none
music,noun,noun,noun,characteristic,person_object
music,noun,other,noun,characteristic,characteristic
music,noun,noun,noun,numbers,none
music,noun,verb,noun,present_participle,none
music,noun,verb,noun,numbers,none
musk,noun,noun,noun,none,none
musk,noun,verb,noun,present_participle,none
musk,noun,verb,noun,third_person,none
musk,noun,adjective,noun,characteristic,none
must,verb,adjective,adjective,none,none
must,verb,noun,noun,none,none
must,verb,verb,noun,third_person,none
must,verb,noun,verb,actions_process,none
must,verb,verb,verb,past_tense,none
must,verb,verb,verb,none,none
must,verb,other,other,not,none
mustache,noun,other,other,none,none
mustache,noun,noun,noun,none,none
mustache,noun,noun,noun,numbers,none
mustache,noun,adjective,noun,characteristic,none
mustache,noun,noun,noun,characteristic,none
mute,adjective,adjective,adjective,none,none
mute,adjective,adjective,adjective,not,past_tense
mute,adjective,noun,adjective,characteristic,none
mute,adjective,noun,noun,none,none
mute,adjective,verb,noun,numbers,none
mute,adjective,verb,verb,none,none
mute,adjective,noun,verb,person_object,numbers
mute,adjective,verb,verb,present_participle,none
mute,adjective,adjective,adjective,not,none
mute,adjective,adjective,verb,present_participle,none
mute,adjective,adjective,verb,past_tense,none
mutton,noun,noun,noun,none,none
muzzle,noun,noun,noun,numbers,none
muzzle,noun,verb,noun,present_participle,none
muzzle,noun,noun,noun,none,none
muzzle,noun,other,other,none,none
muzzle,noun,verb,verb,present_participle,none
muzzle,noun,adjective,verb,characteristic,none
mystery,noun,noun,noun,none,none
mystery,noun,noun,noun,numbers,none
mystery,noun,adjective,noun,characteristic,none
mystery,noun,verb,verb,none,none
mystery,noun,verb,verb,past_tense,none
mystery,noun,verb,verb,present_participle,none
mystery,noun,adjective,verb,past_tense,none
mystical,adjective,verb,verb,none,none
mystical,adjective,verb,verb,past_tense,none
mystical,adjective,noun,verb,actions_process,none
mystical,adjective,noun,noun,none,none
mystical,adjective,adjective,noun,characteristic,none
mystical,adjective,adjective,verb,not,characteristic
mystical,adjective,noun,noun,numbers,none
mystical,adjective,adjective,verb,past_tense,none
myth,noun,noun,noun,none,none
myth,noun,adjective,noun,characteristic,none
myth,noun,noun,noun,numbers,none
myth,noun,adjective,adjective,not,none
myth,noun,adjective,adjective,none,none
mythology,noun,adjective,adjective,none,none
mythology,noun,noun,adjective,numbers,none
mythology,noun,noun,noun,numbers,none
mythology,noun,noun,noun,none,none
mythology,noun,adjective,noun,characteristic,none
nag,noun,verb,verb,none,none
nag,noun,adjective,verb,present_participle,none
nag,noun,verb,verb,third_person,none
nag,noun,adjective,verb,characteristic,none
nag,noun,verb,verb,present_participle,none
nag,noun,verb,verb,numbers,none
nag,noun,noun,noun,none,none
nag,noun,adjective,adjective,none,none
nag,noun,other,other,none,none
nag,noun,other,verb,past_tense,characteristic
nail,noun,verb,verb,none,none
nail,noun,noun,verb,present_participle,none
nail,noun,noun,verb,present_participle,numbers
nail,noun,verb,verb,present_participle,none
nail,noun,noun,verb,actions_process,none
nail,noun,noun,noun,none,none
nail,noun,noun,noun,numbers,none
nail,noun,adjective,adjective,none,none
nail,noun,verb,noun,past_tense,none
nail,noun,verb,noun,present_participle,none
nail,noun,verb,verb,third_person,none
nail,noun,adjective,noun,characteristic,none
nail,noun,other,other,none,none
naive,adjective,adjective,adjective,none,none
naive,adjective,verb,noun,past_tense,none
naive,adjective,noun,verb,characteristic,none
naive,adjective,adjective,verb,characteristic,none
naive,adjective,verb,verb,none,none
naive,adjective,noun,noun,not,none
naive,adjective,adjective,noun,not,past_tense
naive,adjective,noun,adjective,characteristic,none
naive,adjective,adjective,adjective,not,none
naked,adjective,adjective,adjective,none,none
naked,adjective,verb,noun,actions_process,past_tense
naked,adjective,noun,noun,numbers,none
naked,adjective,noun,noun,present_participle,none
naked,adjective,verb,verb,none,none
naked,adjective,adjective,verb,past_tense,none
naked,adjective,verb,verb,present_participle,none
naked,adjective,verb,verb,past_tense,none
naked,adjective,noun,verb,characteristic,none
naked,adjective,noun,noun,none,none
naked,adjective,adjective,noun,characteristic,none
naked,adjective,adjective,noun,not,characteristic
naked,adjective,verb,verb,not,past_tense
naked,adjective,other,other,not,none
name,noun,verb,verb,none,none
name,noun,verb,verb,past_tense,none
name,noun,verb,verb,present_participle,none
name,noun,noun,noun,none,none
name,noun,adjective,noun,actions_process,actions_process
name,noun,noun,noun,actions_process,characteristic
name,noun,noun,noun,actions_process,person_object
name,noun,verb,noun,actions_process,third_person
name,noun,verb,noun,actions_process,none
name,noun,verb,noun,actions_process,present_participle
name,noun,noun,noun,numbers,none
name,noun,adjective,noun,characteristic,none
name,noun,noun,noun,characteristic,characteristic
nap,noun,adjective,adjective,none,none
nap,noun,other,adjective,characteristic,none
nap,noun,noun,noun,none,none
nap,noun,other,other,none,none
nap,noun,adjective,adjective,magnitude,none
nap,noun,verb,noun,present_participle,none
napkin,noun,other,other,none,none
napkin,noun,noun,adjective,present_participle,none
napkin,noun,noun,noun,none,none
napkin,noun,noun,noun,numbers,none
napkin,noun,adjective,verb,actions_process,none
napkin,noun,verb,noun,present_participle,none
napkin,noun,verb,noun,past_tense,none
napkin,noun,adjective,adjective,none,none
napkin,noun,verb,verb,present_participle,none
narrow,adjective,adjective,noun,characteristic,none
narrow,adjective,adjective,adjective,none,none
narrow,adjective,adjective,adjective,magnitude,none
narrow,adjective,noun,noun,none,none
narrow,adjective,noun,noun,numbers,none
narrow,adjective,noun,adjective,characteristic,none
nation,noun,noun,noun,none,none
nation,noun,noun,verb,actions_process,none
nation,noun,noun,noun,numbers,none
nation,noun,adjective,verb,past_tense,none
native,adjective,adjective,noun,characteristic,none
native,adjective,noun,noun,characteristic,numbers
native,adjective,noun,noun,none,none
native,adjective,noun,noun,numbers,none
native,adjective,verb,noun,characteristic,none
natural,adjective,noun,noun,none,none
natural,adjective,adjective,adjective,none,none
natural,adjective,noun,adjective,characteristic,none
natural,adjective,verb,verb,present_participle,none
natural,adjective,verb,verb,third_person,none
natural,adjective,other,other,not,none
nature,noun,noun,noun,numbers,none
nature,noun,noun,noun,none,none
nature,noun,adjective,adjective,none,none
nature,noun,adjective,adjective,numbers,none
nature,noun,other,other,none,none
nature,noun,noun,noun,characteristic,characteristic
nausea,noun,verb,verb,none,none
nausea,noun,noun,verb,present_participle,none
nausea,noun,verb,verb,third_person,none
nausea,noun,adjective,adjective,none,none
nausea,noun,noun,adjective,characteristic,none
