expno,rating,orginalcode,id,speed,error,whichhand,LR_switch,finger_switch,rha,word_length,letter_freq,real_fake,speed_c
5,4,thweef,329,47,100,right,2,4,-4,6,7.523666667,1,-12.83
5,3,plathe,329,47,100,right,3,5,0,6,6.9955,1,-12.83
5,5,freeb,329,47,100,right,0,2,-5,5,7.0222,1,-12.83
5,3,lashe,329,47,100,right,3,4,-1,5,7.463,1,-12.83
5,3,gwoke,329,47,100,right,2,4,-1,5,5.0712,1,-12.83
5,4,dwose,329,47,100,right,2,4,-3,5,6.6298,1,-12.83
5,6,prathe,329,47,100,right,3,5,-2,6,7.3225,1,-12.83
5,5,veed,329,47,100,right,0,1,-4,4,7.65875,1,-12.83
5,6,snooch,329,47,100,right,3,4,2,6,6.161,1,-12.83
5,4,thwase,329,47,100,right,2,5,-4,6,7.451,1,-12.83
5,5,throve,329,47,100,right,4,5,-2,6,7.054,1,-12.83
5,4,shroor,329,47,100,right,4,4,0,6,6.568166667,1,-12.83
5,3,thothe,329,47,100,right,4,5,0,6,8.418166667,1,-12.83
5,6,dwaze,329,47,100,right,0,3,-5,5,5.5112,1,-12.83
5,4,twooge,329,47,100,right,2,4,-2,6,6.857833333,1,-12.83
5,6,gwoose,329,47,100,right,2,4,-2,6,6.403,1,-12.83
5,5,trooge,329,47,100,right,2,3,-2,6,7.462333333,1,-12.83
5,4,drooch,329,47,100,right,3,4,0,6,5.688333333,1,-12.83
5,3,throthe,329,47,100,right,6,6,-1,7,8.070857143,1,-12.83
5,7,dweel,329,47,100,right,1,3,-3,5,7.2084,1,-12.83
5,5,snafe,329,47,100,right,2,4,-3,5,7.2346,1,-12.83
5,4,throoge,329,47,100,right,4,5,-1,7,7.266857143,1,-12.83
5,7,meesh,329,47,100,right,2,3,-1,5,8.0462,1,-12.83
5,4,jathe,329,47,100,right,3,4,-1,5,7.2344,1,-12.83
5,7,freep,329,47,100,right,1,2,-3,5,7.1096,1,-12.83
5,3,bleeth,329,47,100,right,3,4,-2,6,7.6785,1,-12.83
5,5,kwome,329,47,100,right,3,4,1,5,5.1494,1,-12.83
5,6,twoshe,329,47,100,right,4,5,-2,6,7.341,1,-12.83
5,4,thwoog,330,26,100,right,4,4,0,6,5.7565,1,-33.83
5,4,snode,330,26,100,right,2,3,-1,5,7.5076,1,-33.83
5,5,dogue,330,26,100,right,4,4,-1,5,5.847,1,-33.83
5,4,jeeb,330,26,100,right,1,2,-2,4,6.76225,1,-33.83
5,5,tweem,330,26,100,right,1,3,-3,5,7.8452,1,-33.83
5,5,brobe,330,26,100,right,2,3,-3,5,5.836,1,-33.83
5,5,gleef,330,26,100,right,2,3,-3,5,6.7344,1,-33.83
5,4,slole,330,26,100,right,2,2,1,5,6.9172,1,-33.83
5,4,dwove,330,26,100,right,2,4,-3,5,5.56,1,-33.83
5,5,trome,330,26,100,right,2,3,-1,5,7.5316,1,-33.83
5,5,flooch,330,26,100,right,3,3,2,6,5.023833333,1,-33.83
5,6,preeth,330,26,100,right,2,4,-2,6,8.078333333,1,-33.83
5,4,thwooth,330,26,100,right,5,5,1,7,6.810571429,1,-33.83
5,5,bleeg,330,26,100,right,2,3,-3,5,6.5872,1,-33.83
5,6,voof,330,26,100,right,2,2,0,4,4.555,1,-33.83
5,6,dwood,330,26,100,right,2,3,-1,5,5.176,1,-33.83
5,6,swoob,330,26,100,right,2,2,-1,5,5.0386,1,-33.83
5,6,snane,330,26,100,right,4,4,-1,5,8.1388,1,-33.83
5,4,sleem,330,26,100,right,3,3,-1,5,7.6324,1,-33.83
5,4,stase,330,26,100,right,0,4,-5,5,8.5158,1,-33.83
5,5,weech,330,26,100,right,1,2,-3,5,7.328,1,-33.83
5,6,stabe,330,26,100,right,0,4,-5,5,7.5488,1,-33.83
5,6,swool,330,26,100,right,1,1,1,5,5.5452,1,-33.83
5,5,klode,330,26,100,right,1,2,1,5,5.8518,1,-33.83
5,4,pague,330,26,100,right,3,4,-1,5,5.5142,1,-33.83
5,4,snome,330,26,100,right,2,4,1,5,7.1382,1,-33.83
5,4,vooge,330,26,100,right,2,3,-1,5,6.1418,1,-33.83
5,4,dreer,330,26,100,right,0,3,-5,5,8.3262,1,-33.83
5,5,stoog,330,26,100,right,2,3,-1,5,6.4824,1,-33.83
5,5,spague,330,26,100,right,4,5,-2,6,5.649666667,1,-33.83
5,5,kwoche,330,26,100,right,5,5,0,6,5.3695,1,-33.83
5,4,thwane,330,26,100,right,4,5,-2,6,7.521333333,1,-33.83
5,5,veek,330,26,100,right,1,2,-2,4,6.7885,1,-33.83
5,4,zoob,330,26,100,right,2,2,0,4,4.145,1,-33.83
5,5,thweef,330,26,100,right,2,4,-4,6,7.523666667,1,-33.83
5,5,dwale,330,26,100,right,2,4,-3,5,6.3014,1,-33.83
5,5,freege,330,26,100,right,0,3,-6,6,8.056,1,-33.83
5,5,frooth,330,26,100,right,3,3,0,6,6.3965,1,-33.83
5,6,thwague,330,26,100,right,4,6,-3,7,6.164571429,1,-33.83
5,5,mothe,330,26,100,right,3,4,1,5,7.553,1,-33.83
5,4,jashe,330,26,100,right,3,4,-1,5,6.6886,1,-33.83
5,6,theege,330,26,100,right,2,4,-4,6,9.211833333,1,-33.83
5,5,choob,330,26,100,right,2,3,1,5,5.0764,1,-33.83
5,4,sneen,330,26,100,right,3,3,-1,5,9.0458,1,-33.83
5,5,sloose,330,26,100,right,2,3,0,6,7.399166667,1,-33.83
5,5,breesh,330,26,100,right,1,3,-4,6,7.550666667,1,-33.83
5,4,throgue,330,26,100,right,6,6,-1,7,6.588428571,1,-33.83
5,5,gwoze,330,26,100,right,2,4,-3,5,4.9316,1,-33.83
5,4,frabe,330,26,100,right,0,3,-5,5,6.1152,1,-33.83
5,5,dwake,330,26,100,right,2,4,-3,5,5.6508,1,-33.83
5,5,dwote,330,26,100,right,2,4,-3,5,7.1756,1,-33.83
5,5,groog,330,26,100,right,2,2,-1,5,5.0062,1,-33.83
5,5,plale,330,26,100,right,3,4,1,5,6.1696,1,-33.83
5,5,troof,330,26,100,right,2,2,-1,5,6.457,1,-33.83
5,5,slose,330,26,100,right,2,3,-1,5,7.3776,1,-33.83
5,5,kroof,330,26,100,right,3,3,1,5,4.8002,1,-33.83
5,5,slooch,330,26,100,right,3,3,2,6,5.707,1,-33.83
5,5,slofe,330,26,100,right,2,3,-1,5,6.5578,1,-33.83
5,5,bleef,330,26,100,right,2,3,-3,5,6.6298,1,-33.83
5,5,dwope,330,26,100,right,2,4,-1,5,5.7502,1,-33.83
5,4,looch,331,57,96,right,2,2,3,5,5.583,1,-2.83
5,3,thwague,331,57,96,right,4,6,-3,7,6.164571429,1,-2.83
5,2,deef,331,57,96,right,0,1,-4,4,7.97125,1,-2.83
5,7,kloosh,331,57,96,right,2,3,4,6,5.372,1,-2.83
5,4,yeech,331,57,96,right,2,2,-1,5,7.2508,1,-2.83
5,8,freeve,331,57,96,right,0,3,-6,6,7.883166667,1,-2.83
5,3,goche,331,57,96,right,4,4,-1,5,6.22,1,-2.83
5,4,spote,331,57,96,right,2,4,-1,5,7.5042,1,-2.83
5,4,skake,331,57,96,right,4,4,-1,5,5.748,1,-2.83
5,2,kwood,331,57,96,right,3,3,1,5,4.4798,1,-2.83
5,6,dogue,331,57,96,right,4,4,-1,5,5.847,1,-2.83
5,8,sheeg,331,57,96,right,2,3,-3,5,7.968,1,-2.83
5,9,chooth,331,57,96,right,3,4,2,6,6.506666667,1,-2.83
5,7,dreege,331,57,96,right,0,4,-6,6,8.3935,1,-2.83
5,7,shreef,331,57,96,right,2,4,-4,6,7.673333333,1,-2.83
5,7,teeg,331,57,96,right,0,2,-4,4,9.11875,1,-2.83
5,4,klafe,331,57,96,right,1,4,-1,5,5.5788,1,-2.83
5,3,gweege,331,57,96,right,0,4,-6,6,7.416,1,-2.83
5,2,snabe,331,57,96,right,2,4,-3,5,7.0874,1,-2.83
5,5,snache,331,57,96,right,4,5,-2,6,7.136833333,1,-2.83
5,9,poom,331,57,96,right,0,2,4,4,4.83725,1,-2.83
5,4,thweech,331,57,96,right,3,4,-3,7,7.398571429,1,-2.83
5,5,keeg,331,57,96,right,1,2,-2,4,7.04775,1,-2.83
5,5,thoog,331,57,96,right,2,3,1,5,6.4358,1,-2.83
5,5,neeth,331,57,96,right,2,3,-1,5,9.4606,1,-2.83
5,6,preege,331,57,96,right,1,4,-4,6,8.006166667,1,-2.83
5,9,voosh,331,57,96,right,3,3,1,5,5.6826,1,-2.83
5,4,drobe,331,57,96,right,2,4,-3,5,6.3882,1,-2.83
5,4,yague,331,57,96,right,3,4,-1,5,5.5232,1,-2.83
5,7,smoon,331,57,96,right,1,3,3,5,6.0992,1,-2.83
5,7,theesh,331,57,96,right,3,4,-2,6,8.829166667,1,-2.83
5,6,drofe,331,57,96,right,2,4,-3,5,6.5354,1,-2.83
5,6,smood,331,57,96,right,2,3,1,5,5.6,1,-2.83
5,5,smove,331,57,96,right,2,4,-1,5,5.984,1,-2.83
5,6,fape,331,57,96,right,2,3,-2,4,6.2565,1,-2.83
5,8,yoop,331,57,96,right,0,2,4,4,4.72925,1,-2.83
5,5,shreesh,331,57,96,right,3,5,-3,7,8.033285714,1,-2.83
5,4,sogue,331,57,96,right,4,4,-1,5,6.2618,1,-2.83
5,4,broosh,331,57,96,right,3,3,0,6,5.819,1,-2.83
5,6,zafe,331,57,96,right,0,2,-4,4,5.79275,1,-2.83
5,2,thwofe,331,57,96,right,4,5,-2,6,6.657833333,1,-2.83
5,6,flope,331,57,96,right,2,3,1,5,5.6782,1,-2.83
5,4,drode,331,57,96,right,2,3,-3,5,6.9404,1,-2.83
5,5,frofe,331,57,96,right,2,3,-3,5,6.1304,1,-2.83
5,3,kwape,331,57,96,right,3,4,-1,5,5.186,1,-2.83
5,8,yoom,331,57,96,right,0,2,4,4,4.8485,1,-2.83
5,4,zode,331,57,96,right,2,2,-2,4,6.134,1,-2.83
5,5,zeed,331,57,96,right,0,1,-4,4,7.43275,1,-2.83
5,4,klabe,331,57,96,right,1,4,-1,5,5.4316,1,-2.83
5,7,spoob,331,57,96,right,2,3,1,5,4.9524,1,-2.83
5,7,groob,331,57,96,right,2,2,-1,5,4.9016,1,-2.83
5,6,smole,331,57,96,right,2,3,1,5,6.5934,1,-2.83
5,3,flague,331,57,96,right,4,5,-2,6,5.315833333,1,-2.83
5,5,pleege,331,57,96,right,1,4,-2,6,7.679166667,1,-2.83
5,5,speeve,331,57,96,right,2,4,-4,6,7.89,1,-2.83
5,5,trook,331,57,96,right,1,2,1,5,6.1658,1,-2.83
5,4,trome,331,57,96,right,2,3,-1,5,7.5316,1,-2.83
5,4,shreen,331,57,96,right,3,4,-2,6,8.426833333,1,-2.83
5,4,zothe,331,57,96,right,4,4,-1,5,7.0866,1,-2.83
5,3,plofe,331,57,96,right,1,3,1,5,5.6782,1,-2.83
5,4,thoche,332,46,95,right,4,5,0,6,7.3725,1,-13.83
5,4,togue,332,46,95,right,4,4,-1,5,6.8076,1,-13.83
5,6,smoon,332,46,95,right,1,3,3,5,6.0992,1,-13.83
5,4,gweek,332,46,95,right,1,3,-3,5,6.1102,1,-13.83
5,3,twothe,332,46,95,right,4,5,-2,6,7.795833333,1,-13.83
5,4,throoge,332,46,95,right,4,5,-1,7,7.266857143,1,-13.83
5,6,lale,332,46,95,right,3,3,0,4,7.22975,1,-13.83
5,6,smape,332,46,95,right,4,4,-1,5,6.3062,1,-13.83
5,6,blave,332,46,95,right,2,4,-3,5,5.4728,1,-13.83
5,4,brore,332,46,95,right,2,3,-3,5,6.735,1,-13.83
5,3,thwoke,332,46,95,right,4,5,0,6,6.415166667,1,-13.83
5,6,koob,332,46,95,right,1,2,2,4,4.3195,1,-13.83
5,4,gware,332,46,95,right,0,4,-5,5,6.2462,1,-13.83
5,5,koog,332,46,95,right,1,2,2,4,4.45025,1,-13.83
5,6,yoot,332,46,95,right,1,2,2,4,6.511,1,-13.83
5,4,snathe,332,46,95,right,4,5,-2,6,8.1825,1,-13.83
5,3,frague,332,46,95,right,2,4,-4,6,5.642833333,1,-13.83
5,4,dwool,332,46,95,right,1,2,1,5,5.1304,1,-13.83
5,7,smofe,332,46,95,right,2,4,-1,5,6.234,1,-13.83
5,3,twome,332,46,95,right,2,4,-1,5,6.8062,1,-13.83
5,6,toof,332,46,95,right,2,2,0,4,6.5745,1,-13.83
5,4,brashe,332,46,95,right,2,4,-4,6,6.794833333,1,-13.83
5,4,thwate,332,46,95,right,2,5,-4,6,7.905833333,1,-13.83
5,3,kwoche,332,46,95,right,5,5,0,6,5.3695,1,-13.83
5,5,geeth,332,46,95,right,1,3,-3,5,8.5138,1,-13.83
5,6,prooth,332,46,95,right,4,4,2,6,6.346666667,1,-13.83
5,7,pleeve,332,46,95,right,1,4,-2,6,7.506333333,1,-13.83
5,6,preem,332,46,95,right,2,3,-1,5,7.1452,1,-13.83
5,6,throre,332,46,95,right,4,5,-2,6,7.888833333,1,-13.83
5,4,thweeg,332,46,95,right,2,4,-4,6,7.488166667,1,-13.83
5,3,shroche,332,46,95,right,6,6,-1,7,6.784714286,1,-13.83
5,7,trobe,332,46,95,right,2,3,-3,5,7.3488,1,-13.83
5,6,wache,332,46,95,right,2,4,-3,5,6.421,1,-13.83
5,6,spave,332,46,95,right,2,4,-3,5,6.0206,1,-13.83
5,7,zothe,332,46,95,right,4,4,-1,5,7.0866,1,-13.83
5,6,tweese,332,46,95,right,0,4,-6,6,9.308166667,1,-13.83
5,6,swase,332,46,95,right,0,3,-5,5,7.1766,1,-13.83
5,6,prate,332,46,95,right,1,4,-3,5,7.5682,1,-13.83
5,4,thwake,332,46,95,right,4,5,-2,6,6.525166667,1,-13.83
5,6,slofe,332,46,95,right,2,3,-1,5,6.5578,1,-13.83
5,7,yose,332,46,95,right,1,3,0,4,7.1275,1,-13.83
5,4,slood,332,46,95,right,2,2,1,5,5.9238,1,-13.83
5,2,doche,332,46,95,right,4,4,-1,5,6.6676,1,-13.83
5,4,plare,332,46,95,right,1,4,-1,5,6.562,1,-13.83
5,7,blabe,332,46,95,right,2,4,-3,5,5.5756,1,-13.83
5,6,shase,332,46,95,right,2,4,-3,5,7.9234,1,-13.83
5,6,sneeve,332,46,95,right,2,4,-4,6,8.693333333,1,-13.83
5,4,spague,332,46,95,right,4,5,-2,6,5.649666667,1,-13.83
5,3,klape,332,46,95,right,3,4,1,5,5.519,1,-13.83
5,8,yeep,332,46,95,right,2,2,0,4,7.32675,1,-13.83
5,6,twoose,332,46,95,right,2,4,-2,6,7.5765,1,-13.83
5,6,thrame,332,46,95,right,4,5,-2,6,7.402,1,-13.83
5,7,pothe,332,46,95,right,3,4,1,5,7.4576,1,-13.83
5,6,skogue,332,46,95,right,4,5,0,6,5.346833333,1,-13.83
5,7,yote,332,46,95,right,1,3,0,4,7.80975,1,-13.83
5,6,kogue,332,46,95,right,3,4,1,5,5.1508,1,-13.83
5,4,kwoshe,332,46,95,right,5,5,0,6,5.960333333,1,-13.83
5,4,twabe,332,46,95,right,0,4,-5,5,6.7554,1,-13.83
5,4,thwole,332,46,95,right,4,4,0,6,6.957333333,1,-13.83
5,4,thwome,332,46,95,right,4,5,0,6,6.6875,1,-13.83
5,4,skeege,333,48,93,right,2,4,-4,6,7.87,1,-11.83
5,3,chode,333,48,93,right,2,3,-1,5,6.6676,1,-11.83
5,4,dwofe,333,48,93,right,2,4,-3,5,5.81,1,-11.83
5,5,throor,333,48,93,right,4,4,0,6,7.023,1,-11.83
5,3,dache,333,48,93,right,2,4,-3,5,6.7996,1,-11.83
5,6,glooch,333,48,93,right,3,3,2,6,4.988333333,1,-11.83
5,7,breesh,333,48,93,right,1,3,-4,6,7.550666667,1,-11.83
5,8,freeth,333,48,93,right,1,3,-4,6,8.128166667,1,-11.83
5,3,boove,333,48,93,right,2,3,-1,5,6.0372,1,-11.83
5,8,tweeve,333,48,93,right,0,4,-6,6,8.416666667,1,-11.83
5,8,threeb,333,48,93,right,2,4,-4,6,8.0055,1,-11.83
5,8,pleech,333,48,93,right,2,3,0,6,6.705666667,1,-11.83
5,3,brobe,333,48,93,right,2,3,-3,5,5.836,1,-11.83
5,7,choom,333,48,93,right,1,3,3,5,5.2592,1,-11.83
5,7,zape,333,48,93,right,2,2,-2,4,5.718,1,-11.83
5,7,threesh,333,48,93,right,3,5,-3,7,8.423142857,1,-11.83
5,4,zoop,333,48,93,right,1,2,2,4,4.25425,1,-11.83
5,6,gwale,333,48,93,right,2,4,-3,5,5.8538,1,-11.83
5,8,thweek,333,48,93,right,3,4,-2,6,7.281,1,-11.83
5,4,yobe,333,48,93,right,1,3,0,4,5.91875,1,-11.83
5,7,frathe,333,48,93,right,2,4,-4,6,7.372333333,1,-11.83
5,3,frooth,333,48,93,right,3,3,0,6,6.3965,1,-11.83
5,5,thrague,333,48,93,right,4,6,-3,7,6.682714286,1,-11.83
5,8,jeech,333,48,93,right,2,2,-1,5,6.8866,1,-11.83
5,3,chool,333,48,93,right,1,2,3,5,5.583,1,-11.83
5,5,flogue,333,48,93,right,4,4,0,6,5.205833333,1,-11.83
5,3,snome,333,48,93,right,2,4,1,5,7.1382,1,-11.83
5,2,gothe,333,48,93,right,4,4,-1,5,7.4748,1,-11.83
5,3,skofe,333,48,93,right,2,4,-1,5,5.9072,1,-11.83
5,8,sneed,333,48,93,right,2,2,-3,5,8.5466,1,-11.83
5,2,dwooch,333,48,93,right,3,4,0,6,5.083833333,1,-11.83
5,3,yofe,333,48,93,right,1,3,0,4,6.10275,1,-11.83
5,5,thwothe,333,48,93,right,6,6,-1,7,7.552714286,1,-11.83
5,4,toove,333,48,93,right,2,3,-1,5,7.55,1,-11.83
5,3,foob,333,48,93,right,2,2,0,4,4.6835,1,-11.83
5,7,tweem,333,48,93,right,1,3,-3,5,7.8452,1,-11.83
5,5,gwague,333,48,93,right,2,5,-4,6,5.002833333,1,-11.83
5,5,thrare,333,48,93,right,2,5,-4,6,7.998833333,1,-11.83
5,7,gleef,333,48,93,right,2,3,-3,5,6.7344,1,-11.83
5,3,throove,333,48,93,right,4,5,-1,7,7.118714286,1,-11.83
5,3,twoof,333,48,93,right,2,3,-1,5,5.7316,1,-11.83
5,3,thwone,333,48,93,right,4,5,0,6,7.411333333,1,-11.83
5,8,threel,333,48,93,right,3,4,-2,6,8.427666667,1,-11.83
5,3,dwache,333,48,93,right,2,5,-4,6,6.059666667,1,-11.83
5,5,thwase,333,48,93,right,2,5,-4,6,7.451,1,-11.83
5,5,thwade,333,48,93,right,2,4,-4,6,7.105333333,1,-11.83
5,3,twome,333,48,93,right,2,4,-1,5,6.8062,1,-11.83
5,7,thweet,333,48,93,right,2,4,-4,6,8.661666667,1,-11.83
5,3,thoge,333,48,93,right,2,4,-1,5,7.4748,1,-11.83
5,3,gwood,333,48,93,right,2,3,-1,5,4.7284,1,-11.83
5,3,brooth,333,48,93,right,3,3,0,6,6.273833333,1,-11.83
5,8,kreege,333,48,93,right,1,4,-4,6,7.813333333,1,-11.83
5,7,gleel,333,48,93,right,3,3,-1,5,7.0938,1,-11.83
5,7,preege,333,48,93,right,1,4,-4,6,8.006166667,1,-11.83
5,7,kweem,333,48,93,right,2,3,-1,5,6.1884,1,-11.83
5,8,smeeve,333,48,93,right,2,4,-4,6,7.9695,1,-11.83
5,3,plooch,333,48,93,right,2,3,4,6,4.974,1,-11.83
5,3,kwame,333,48,93,right,3,4,-1,5,5.2814,1,-11.83
5,7,smane,333,48,93,right,4,4,-1,5,7.2702,1,-11.83
5,7,blave,333,48,93,right,2,4,-3,5,5.4728,1,-11.83
5,9,dweet,334,50,96,right,0,3,-5,5,8.2146,1,-9.83
5,9,mofe,334,50,96,right,1,3,0,4,6.21075,1,-9.83
5,8,gwook,334,50,96,right,1,3,1,5,4.0322,1,-9.83
5,7,teesh,334,50,96,right,1,3,-3,5,9.3762,1,-9.83
5,9,plare,334,50,96,right,1,4,-1,5,6.562,1,-9.83
5,8,froof,334,50,96,right,2,2,-1,5,5.0914,1,-9.83
5,2,trabe,334,50,96,right,0,3,-5,5,7.4808,1,-9.83
5,8,shreep,334,50,96,right,3,4,-2,6,7.6235,1,-9.83
5,4,frooge,334,50,96,right,2,3,-2,6,6.324333333,1,-9.83
5,8,gwate,334,50,96,right,0,4,-5,5,6.86,1,-9.83
5,2,zood,334,50,96,right,2,2,0,4,4.83525,1,-9.83
5,7,thafe,334,50,96,right,2,4,-3,5,7.6494,1,-9.83
5,1,zabe,334,50,96,right,0,2,-4,4,5.60875,1,-9.83
5,7,chathe,334,50,96,right,4,5,-2,6,7.4825,1,-9.83
5,7,thweed,334,50,96,right,2,3,-4,6,7.861166667,1,-9.83
5,5,droche,334,50,96,right,4,5,-2,6,6.554166667,1,-9.83
5,5,thwove,334,50,96,right,4,5,-2,6,6.4495,1,-9.83
5,6,blooth,334,50,96,right,3,3,2,6,5.946833333,1,-9.83
5,5,jooch,334,50,96,right,2,3,3,5,4.8086,1,-9.83
5,3,gwoche,334,50,96,right,4,5,-2,6,5.576666667,1,-9.83
5,8,thweeg,334,50,96,right,2,4,-4,6,7.488166667,1,-9.83
5,7,kweech,334,50,96,right,2,3,-2,6,6.235333333,1,-9.83
5,9,snashe,334,50,96,right,4,5,-2,6,7.727666667,1,-9.83
5,8,tweeve,334,50,96,right,0,4,-6,6,8.416666667,1,-9.83
5,2,zove,334,50,96,right,2,3,-2,4,5.31525,1,-9.83
5,9,yame,334,50,96,right,3,3,0,4,6.31225,1,-9.83
5,9,treek,334,50,96,right,1,2,-3,5,8.2438,1,-9.83
5,9,throom,334,50,96,right,3,4,2,6,6.426166667,1,-9.83
5,5,dweeth,334,50,96,right,1,4,-4,6,7.861166667,1,-9.83
5,7,drooge,334,50,96,right,2,4,-2,6,6.661833333,1,-9.83
5,7,gwave,334,50,96,right,0,4,-5,5,5.2444,1,-9.83
5,7,frooch,334,50,96,right,3,3,0,6,5.350833333,1,-9.83
5,6,thabe,334,50,96,right,2,4,-3,5,7.5022,1,-9.83
5,9,bashe,334,50,96,right,2,4,-3,5,6.9564,1,-9.83
5,8,skoshe,334,50,96,right,4,5,0,6,6.6215,1,-9.83
5,9,shoose,334,50,96,right,2,4,0,6,7.744,1,-9.83
5,6,beeve,334,50,96,right,0,3,-5,5,8.1152,1,-9.83
5,7,gweeg,334,50,96,right,0,3,-5,5,6.3588,1,-9.83
5,8,twove,334,50,96,right,2,4,-3,5,6.5206,1,-9.83
5,6,thwale,334,50,96,right,4,5,-2,6,7.067333333,1,-9.83
5,9,smase,334,50,96,right,2,4,-3,5,7.1858,1,-9.83
5,8,snothe,334,50,96,right,4,5,0,6,8.0725,1,-9.83
5,2,kweeze,334,50,96,right,1,4,-4,6,6.885333333,1,-9.83
5,9,yeen,334,50,96,right,2,2,0,4,8.53175,1,-9.83
5,6,bove,334,50,96,right,2,3,-2,4,5.66975,1,-9.83
5,9,thweeth,334,50,96,right,3,5,-3,7,8.294857143,1,-9.83
5,4,plache,334,50,96,right,3,5,0,6,5.949833333,1,-9.83
5,6,thwafe,334,50,96,right,2,5,-4,6,6.767833333,1,-9.83
5,6,yooch,334,50,96,right,2,3,3,5,5.1728,1,-9.83
5,9,breer,334,50,96,right,0,2,-5,5,7.774,1,-9.83
5,9,jofe,334,50,96,right,1,3,0,4,5.6475,1,-9.83
5,9,speet,334,50,96,right,2,3,-3,5,8.5432,1,-9.83
5,4,grogue,334,50,96,right,4,4,-2,6,5.497333333,1,-9.83
5,4,gwague,334,50,96,right,2,5,-4,6,5.002833333,1,-9.83
5,3,zoog,334,50,96,right,2,2,0,4,4.27575,1,-9.83
5,4,swache,334,50,96,right,2,4,-4,6,6.405333333,1,-9.83
5,7,kague,334,50,96,right,3,4,-1,5,5.2828,1,-9.83
5,8,spoot,334,50,96,right,2,3,1,5,6.4652,1,-9.83
5,9,krooge,334,50,96,right,3,4,0,6,6.081666667,1,-9.83
5,6,skeeb,334,50,96,right,2,3,-3,5,6.799,1,-9.83
5,4,snathe,335,54,96,right,4,5,-2,6,8.1825,1,-5.83
5,3,gwave,335,54,96,right,0,4,-5,5,5.2444,1,-5.83
5,6,gwote,335,54,96,right,2,4,-3,5,6.728,1,-5.83
5,6,speet,335,54,96,right,2,3,-3,5,8.5432,1,-5.83
5,5,smoob,335,54,96,right,2,3,1,5,5.0478,1,-5.83
5,3,dwoge,335,54,96,right,2,4,-3,5,5.7674,1,-5.83
5,2,groog,335,54,96,right,2,2,-1,5,5.0062,1,-5.83
5,3,thwoge,335,54,96,right,4,5,-2,6,6.622333333,1,-5.83
5,5,blove,335,54,96,right,2,3,-1,5,5.3408,1,-5.83
5,7,snoosh,335,54,96,right,3,4,2,6,6.751833333,1,-5.83
5,6,smole,335,54,96,right,2,3,1,5,6.5934,1,-5.83
5,3,swoze,335,54,96,right,2,3,-3,5,5.794,1,-5.83
5,1,thrache,335,54,96,right,4,6,-3,7,7.268857143,1,-5.83
5,6,kleeb,335,54,96,right,1,3,-1,5,6.3386,1,-5.83
5,5,kreeth,335,54,96,right,2,4,-2,6,7.8855,1,-5.83
5,4,proot,335,54,96,right,3,3,1,5,6.3972,1,-5.83
5,7,shooge,335,54,96,right,2,4,0,6,7.025333333,1,-5.83
5,7,tweeg,335,54,96,right,0,3,-5,5,7.767,1,-5.83
5,6,nague,335,54,96,right,3,4,-1,5,6.4782,1,-5.83
5,3,treeb,335,54,96,right,0,2,-5,5,8.3878,1,-5.83
5,4,glague,335,54,96,right,4,5,-2,6,5.280333333,1,-5.83
5,5,mooth,335,54,96,right,2,3,3,5,6.514,1,-5.83
5,3,blothe,335,54,96,right,4,4,0,6,6.812666667,1,-5.83
5,6,seesh,335,54,96,right,1,3,-3,5,8.8304,1,-5.83
5,7,sneeth,335,54,96,right,3,4,-2,6,8.938333333,1,-5.83
5,4,brooth,335,54,96,right,3,3,0,6,6.273833333,1,-5.83
5,7,skave,335,54,96,right,2,4,-3,5,5.7892,1,-5.83
5,5,twothe,335,54,96,right,4,5,-2,6,7.795833333,1,-5.83
5,3,smaze,335,54,96,right,2,3,-3,5,5.9352,1,-5.83
5,3,loche,335,54,96,right,3,3,1,5,6.622,1,-5.83
5,2,plage,335,54,96,right,1,4,-1,5,5.7676,1,-5.83
5,3,snafe,335,54,96,right,2,4,-3,5,7.2346,1,-5.83
5,7,thwooch,335,54,96,right,5,5,1,7,5.914285714,1,-5.83
5,7,glose,335,54,96,right,2,3,-1,5,6.5152,1,-5.83
5,3,grabe,335,54,96,right,0,3,-5,5,6.0726,1,-5.83
5,5,sneeb,335,54,96,right,2,3,-3,5,7.9944,1,-5.83
5,3,smeege,335,54,96,right,2,4,-4,6,8.142333333,1,-5.83
5,7,shrare,335,54,96,right,2,5,-4,6,7.544,1,-5.83
5,4,dwafe,335,54,96,right,0,4,-5,5,5.942,1,-5.83
5,2,smeep,335,54,96,right,3,3,-1,5,7.2132,1,-5.83
5,3,snothe,335,54,96,right,4,5,0,6,8.0725,1,-5.83
5,4,kwope,335,54,96,right,3,4,1,5,5.054,1,-5.83
5,5,kwave,335,54,96,right,1,4,-3,5,4.9958,1,-5.83
5,7,blave,335,54,96,right,2,4,-3,5,5.4728,1,-5.83
5,7,yeet,335,54,96,right,1,2,-2,4,9.1085,1,-5.83
5,7,feech,335,54,96,right,1,2,-3,5,7.3016,1,-5.83
5,7,theeth,335,54,96,right,3,4,-2,6,9.284,1,-5.83
5,3,gwoose,335,54,96,right,2,4,-2,6,6.403,1,-5.83
5,4,smase,335,54,96,right,2,4,-3,5,7.1858,1,-5.83
5,4,twabe,335,54,96,right,0,4,-5,5,6.7554,1,-5.83
5,2,gwane,335,54,96,right,2,4,-3,5,6.3986,1,-5.83
5,2,freesh,335,54,96,right,1,3,-4,6,7.673333333,1,-5.83
