posemo,negemo
0.00,0.00
11.11,0.00
11.11,11.11
9.09,0.00
8.33,0.00
0.00,0.00
0.00,0.00
10.00,0.00
0.00,10.00
0.00,20.00
0.00,8.33
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,12.50
0.00,0.00
11.11,11.11
0.00,22.22
0.00,0.00
0.00,0.00
0.00,10.00
0.00,9.09
0.00,0.00
0.00,16.67
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
0.00,0.00
10.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,12.50
0.00,0.00
0.00,0.00
0.00,8.33
11.11,11.11
12.50,12.50
0.00,0.00
12.50,0.00
0.00,33.33
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,10.00
7.69,7.69
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,9.09
0.00,0.00
0.00,11.11
0.00,9.09
0.00,10.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,7.69
0.00,9.09
0.00,33.33
0.00,10.00
9.09,9.09
0.00,0.00
0.00,8.33
8.33,0.00
0.00,0.00
0.00,8.33
6.67,0.00
12.50,0.00
0.00,12.50
10.00,10.00
0.00,11.11
0.00,18.18
9.09,0.00
0.00,0.00
0.00,0.00
0.00,8.33
0.00,25.00
0.00,12.50
0.00,0.00
0.00,0.00
8.33,0.00
0.00,0.00
10.00,0.00
0.00,0.00
0.00,12.50
0.00,0.00
0.00,10.00
0.00,18.18
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,33.33
0.00,0.00
0.00,10.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
11.11,33.33
0.00,25.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,10.00
0.00,8.33
0.00,9.09
20.00,10.00
12.50,12.50
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,11.11
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,22.22
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,8.33
0.00,8.33
0.00,8.33
0.00,10.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,18.18
0.00,8.33
10.00,0.00
0.00,9.09
0.00,16.67
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,11.11
0.00,0.00
0.00,18.18
0.00,0.00
0.00,10.00
0.00,10.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,10.00
0.00,10.00
0.00,10.00
0.00,10.00
9.09,0.00
0.00,0.00
0.00,0.00
9.09,9.09
0.00,8.33
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,30.77
0.00,30.00
0.00,10.00
0.00,0.00
0.00,0.00
10.00,0.00
9.09,0.00
0.00,9.09
0.00,0.00
0.00,10.00
25.00,0.00
9.09,0.00
0.00,0.00
10.00,0.00
0.00,0.00
0.00,11.11
25.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
9.09,0.00
10.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
11.11,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
9.09,0.00
10.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
11.11,0.00
0.00,0.00
0.00,0.00
10.00,0.00
0.00,0.00
0.00,10.00
0.00,20.00
0.00,0.00
0.00,0.00
11.11,0.00
0.00,0.00
20.00,0.00
0.00,18.18
0.00,0.00
10.00,10.00
0.00,9.09
0.00,9.09
0.00,0.00
0.00,0.00
11.11,11.11
0.00,10.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,15.38
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,12.50
0.00,20.00
0.00,9.09
20.00,0.00
0.00,12.50
7.69,15.38
0.00,8.33
0.00,0.00
0.00,7.69
0.00,0.00
0.00,0.00
0.00,0.00
7.69,7.69
0.00,0.00
7.69,0.00
0.00,7.14
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,7.69
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
25.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,14.29
0.00,0.00
0.00,0.00
8.33,8.33
0.00,10.00
11.11,11.11
0.00,0.00
0.00,7.69
0.00,0.00
0.00,0.00
11.11,0.00
0.00,9.09
8.33,8.33
8.33,0.00
7.14,7.14
9.09,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
8.33,8.33
9.09,0.00
9.09,9.09
0.00,0.00
0.00,0.00
20.00,0.00
0.00,7.69
9.09,0.00
0.00,9.09
0.00,0.00
12.50,0.00
0.00,0.00
7.69,7.69
0.00,9.09
0.00,0.00
33.33,0.00
0.00,9.09
0.00,15.38
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,28.57
0.00,0.00
0.00,0.00
0.00,0.00
9.09,9.09
10.00,0.00
9.09,9.09
0.00,0.00
9.09,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,15.38
0.00,0.00
0.00,0.00
0.00,7.69
16.67,0.00
0.00,10.00
12.50,0.00
0.00,10.00
0.00,0.00
0.00,18.18
0.00,0.00
0.00,0.00
9.09,0.00
9.09,9.09
0.00,10.00
0.00,0.00
0.00,7.69
0.00,8.33
0.00,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,25.00
0.00,0.00
0.00,10.00
0.00,9.09
8.33,16.67
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,12.50
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
20.00,10.00
0.00,0.00
0.00,7.69
0.00,9.09
0.00,7.69
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,11.11
0.00,0.00
0.00,11.11
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
12.50,12.50
0.00,25.00
9.09,0.00
0.00,0.00
0.00,10.00
10.00,0.00
7.14,7.14
0.00,0.00
0.00,11.11
0.00,0.00
0.00,25.00
0.00,10.00
0.00,7.14
0.00,9.09
25.00,0.00
7.69,0.00
0.00,0.00
33.33,0.00
0.00,30.00
0.00,0.00
0.00,0.00
0.00,8.33
0.00,11.11
0.00,0.00
0.00,20.00
0.00,0.00
0.00,0.00
22.22,0.00
0.00,0.00
0.00,11.11
10.00,0.00
0.00,22.22
10.00,0.00
0.00,0.00
0.00,0.00
0.00,15.38
0.00,8.33
0.00,10.00
0.00,25.00
0.00,0.00
0.00,10.00
0.00,25.00
0.00,0.00
0.00,0.00
0.00,16.67
0.00,0.00
0.00,12.50
0.00,0.00
0.00,0.00
0.00,0.00
9.09,9.09
0.00,0.00
0.00,10.00
0.00,7.14
0.00,9.09
0.00,10.00
0.00,0.00
0.00,0.00
11.11,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,10.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,18.18
0.00,10.00
9.09,0.00
0.00,9.09
0.00,33.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,12.50
0.00,0.00
0.00,0.00
0.00,0.00
0.00,18.18
0.00,11.11
0.00,22.22
0.00,0.00
0.00,0.00
0.00,0.00
7.69,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,12.50
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,7.69
0.00,0.00
9.09,0.00
22.22,11.11
0.00,0.00
0.00,9.09
18.18,0.00
0.00,7.69
0.00,0.00
0.00,18.18
0.00,9.09
0.00,11.11
12.50,0.00
9.09,0.00
11.11,11.11
0.00,8.33
10.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
11.11,11.11
0.00,10.00
0.00,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,9.09
0.00,0.00
0.00,8.33
0.00,9.09
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
8.33,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,12.50
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
8.33,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,20.00
0.00,0.00
10.00,20.00
0.00,0.00
9.09,0.00
9.09,0.00
9.09,9.09
0.00,18.18
8.33,8.33
0.00,0.00
0.00,10.00
0.00,0.00
7.69,7.69
0.00,33.33
0.00,0.00
8.33,0.00
0.00,9.09
0.00,0.00
0.00,14.29
0.00,8.33
0.00,0.00
0.00,0.00
11.11,11.11
10.00,0.00
0.00,11.11
0.00,0.00
11.11,11.11
0.00,0.00
11.11,0.00
0.00,0.00
0.00,0.00
0.00,0.00
7.14,0.00
0.00,0.00
16.67,8.33
0.00,0.00
0.00,0.00
16.67,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
11.11,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
12.50,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,25.00
0.00,0.00
0.00,0.00
16.67,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
11.11,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
12.50,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
16.67,0.00
0.00,14.29
10.00,0.00
10.00,10.00
0.00,18.18
0.00,8.33
0.00,9.09
0.00,0.00
0.00,30.00
0.00,9.09
0.00,0.00
0.00,0.00
8.33,8.33
0.00,0.00
0.00,0.00
8.33,8.33
7.69,7.69
11.11,0.00
7.69,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,18.18
9.09,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,15.38
0.00,12.50
16.67,0.00
9.09,0.00
0.00,8.33
0.00,20.00
8.33,0.00
0.00,0.00
0.00,0.00
15.38,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,18.18
0.00,10.00
0.00,8.33
0.00,15.38
0.00,9.09
10.00,0.00
0.00,0.00
9.09,0.00
10.00,0.00
0.00,11.11
0.00,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,10.00
0.00,0.00
0.00,7.69
0.00,0.00
7.69,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,12.50
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
11.11,0.00
0.00,0.00
20.00,0.00
0.00,11.11
0.00,0.00
0.00,9.09
0.00,0.00
9.09,9.09
0.00,11.11
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
0.00,0.00
9.09,0.00
12.50,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
0.00,8.33
20.00,0.00
20.00,0.00
20.00,0.00
20.00,0.00
20.00,0.00
20.00,0.00
20.00,0.00
0.00,0.00
0.00,8.33
12.50,12.50
0.00,10.00
0.00,0.00
0.00,0.00
7.14,0.00
0.00,0.00
10.00,20.00
0.00,0.00
0.00,0.00
0.00,0.00
20.00,0.00
0.00,9.09
8.33,0.00
0.00,0.00
10.00,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
18.18,0.00
0.00,18.18
8.33,8.33
0.00,11.11
10.00,0.00
9.09,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
22.22,0.00
8.33,0.00
0.00,12.50
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,30.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,12.50
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,8.33
0.00,18.18
0.00,0.00
0.00,11.11
0.00,10.00
9.09,0.00
0.00,20.00
0.00,9.09
0.00,25.00
0.00,16.67
0.00,0.00
0.00,11.11
7.69,0.00
0.00,8.33
0.00,0.00
0.00,8.33
0.00,10.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
10.00,10.00
0.00,0.00
0.00,9.09
8.33,8.33
0.00,0.00
0.00,0.00
0.00,9.09
10.00,10.00
0.00,0.00
0.00,10.00
0.00,10.00
0.00,0.00
0.00,7.69
0.00,20.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,18.18
0.00,0.00
11.11,11.11
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
18.18,9.09
11.11,0.00
11.11,11.11
0.00,0.00
0.00,8.33
0.00,0.00
7.14,0.00
0.00,0.00
0.00,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
10.00,0.00
0.00,0.00
10.00,10.00
9.09,9.09
20.00,10.00
20.00,10.00
10.00,0.00
0.00,0.00
0.00,0.00
20.00,0.00
11.11,11.11
7.14,7.14
9.09,0.00
0.00,8.33
0.00,12.50
14.29,0.00
0.00,15.38
0.00,0.00
0.00,0.00
0.00,0.00
0.00,18.18
7.69,7.69
0.00,0.00
0.00,8.33
0.00,10.00
9.09,0.00
0.00,0.00
0.00,9.09
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,20.00
0.00,7.69
14.29,0.00
0.00,0.00
25.00,8.33
0.00,0.00
0.00,8.33
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,8.33
0.00,7.14
0.00,9.09
0.00,9.09
0.00,0.00
6.67,6.67
7.69,23.08
0.00,10.00
8.33,8.33
0.00,7.14
20.00,10.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,7.69
0.00,0.00
0.00,0.00
9.09,9.09
0.00,0.00
0.00,20.00
0.00,27.27
0.00,12.50
0.00,8.33
0.00,11.11
0.00,11.11
0.00,0.00
10.00,0.00
0.00,16.67
0.00,9.09
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,18.18
0.00,0.00
0.00,0.00
0.00,8.33
0.00,11.11
0.00,0.00
0.00,0.00
7.69,0.00
0.00,7.14
0.00,9.09
9.09,0.00
0.00,0.00
0.00,12.50
0.00,0.00
0.00,0.00
10.00,0.00
0.00,0.00
0.00,0.00
11.11,0.00
0.00,0.00
9.09,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,8.33
0.00,0.00
0.00,0.00
0.00,22.22
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
8.33,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,0.00
10.00,0.00
10.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,9.09
0.00,0.00
0.00,0.00
16.67,0.00
0.00,0.00
0.00,0.00
11.11,0.00
11.11,0.00
11.11,22.22
10.00,10.00
0.00,0.00
0.00,20.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,7.69
0.00,14.29
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
23.08,0.00
10.00,10.00
0.00,9.09
0.00,11.11
0.00,22.22
8.33,8.33
0.00,11.11
10.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,10.00
7.69,7.69
8.33,16.67
0.00,0.00
0.00,18.18
0.00,0.00
0.00,10.00
0.00,9.09
0.00,0.00
10.00,20.00
7.69,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,10.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,11.11
0.00,11.11
0.00,9.09
10.00,10.00
10.00,0.00
0.00,0.00
20.00,0.00
0.00,0.00
10.00,10.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,10.00
0.00,0.00
0.00,0.00
9.09,0.00
11.11,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
10.00,0.00
11.11,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,10.00
0.00,10.00
0.00,9.09
0.00,0.00
0.00,16.67
0.00,0.00
9.09,0.00
0.00,0.00
10.00,10.00
20.00,0.00
0.00,0.00
0.00,0.00
0.00,12.50
10.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
7.69,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
16.67,16.67
0.00,0.00
0.00,0.00
0.00,8.33
11.11,0.00
0.00,0.00
0.00,0.00
7.69,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
0.00,18.18
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,16.67
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
16.67,16.67
0.00,0.00
0.00,0.00
0.00,8.33
11.11,0.00
0.00,0.00
0.00,0.00
7.69,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,9.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
0.00,18.18
0.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
9.09,9.09
0.00,0.00
9.09,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
11.11,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,9.09
0.00,12.50
0.00,0.00
9.09,9.09
0.00,0.00
0.00,10.00
0.00,0.00
22.22,0.00
0.00,0.00
0.00,8.33
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
9.09,0.00
7.69,0.00
0.00,9.09
8.33,0.00
16.67,0.00
7.69,7.69
0.00,9.09
0.00,0.00
8.33,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,9.09
9.09,0.00
0.00,7.69
0.00,0.00
8.33,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
20.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
7.69,7.69
0.00,0.00
11.11,11.11
0.00,0.00
0.00,0.00
9.09,0.00
0.00,7.69
0.00,16.67
11.11,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
7.69,0.00
0.00,0.00
0.00,10.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
8.33,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
0.00,7.14
0.00,0.00
0.00,0.00
0.00,0.00
0.00,8.33
0.00,0.00
10.00,10.00
0.00,8.33
10.00,0.00
11.11,0.00
0.00,9.09
0.00,8.33
0.00,9.09
10.00,0.00
0.00,0.00
0.00,7.14
0.00,0.00
9.09,0.00
0.00,11.11
0.00,10.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,9.09
9.09,9.09
9.09,0.00
0.00,0.00
0.00,0.00
10.00,10.00
9.09,0.00
0.00,0.00
8.33,8.33
18.18,0.00
12.50,12.50
16.67,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
10.00,0.00
9.09,9.09
0.00,33.33
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
12.50,25.00
0.00,0.00
0.00,9.09
0.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,7.69
7.69,0.00
0.00,8.33
0.00,0.00
0.00,11.11
0.00,11.11
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
7.69,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
15.38,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
11.11,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,10.00
0.00,0.00
6.25,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,18.18
18.18,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
8.33,0.00
0.00,0.00
20.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,18.18
10.00,0.00
9.09,0.00
0.00,9.09
0.00,0.00
0.00,20.00
0.00,9.09
0.00,20.00
9.09,0.00
0.00,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
10.00,10.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,8.33
8.33,0.00
0.00,0.00
9.09,9.09
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
20.00,0.00
0.00,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
10.00,10.00
0.00,0.00
0.00,9.09
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
11.11,0.00
11.11,0.00
0.00,0.00
0.00,9.09
0.00,10.00
7.14,0.00
8.33,0.00
8.33,8.33
0.00,0.00
0.00,0.00
0.00,10.00
0.00,10.00
0.00,0.00
0.00,10.00
0.00,16.67
0.00,9.09
0.00,0.00
0.00,0.00
15.38,0.00
0.00,15.38
0.00,0.00
0.00,10.00
0.00,0.00
0.00,18.18
0.00,0.00
16.67,8.33
10.00,20.00
0.00,10.00
0.00,18.18
0.00,7.69
11.11,0.00
0.00,0.00
0.00,8.33
0.00,7.69
0.00,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,14.29
0.00,25.00
0.00,9.09
14.29,7.14
0.00,10.00
0.00,10.00
0.00,7.69
16.67,8.33
0.00,0.00
0.00,10.00
0.00,10.00
0.00,9.09
0.00,25.00
9.09,9.09
0.00,9.09
0.00,10.00
9.09,0.00
0.00,10.00
0.00,16.67
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,30.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,12.50
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
18.18,0.00
0.00,8.33
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
